place_id,name,types,formatted_address,rating,user_ratings_total,geometry,website,formatted_phone_number,price_level,delivery,dine_in,reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,opening_hours
ChIJa9Opc_jbfkcRm1L-CBId7cI,Pizza Padova,"['restaurant', 'establishment', 'meal_takeaway', 'point_of_interest', 'food']","Via Palermo, 6, 35142 Padova PD, Italy",4.4,79.0,"{'location': {'lat': 45.3954713, 'lng': 11.8650045}, 'viewport': {'northeast': {'lat': 45.3967456802915, 'lng': 11.86636573029151}, 'southwest': {'lat': 45.3940477197085, 'lng': 11.8636677697085}}}",,049 096 2881,,True,,True,,,True,,,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: 6:00\u2009–\u200910:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u2009–\u200910:00\u202fPM']}"
ChIJiWrczLTbfkcR31b_pOfAZ2A,Buona Pizza,"['point_of_interest', 'establishment', 'meal_takeaway', 'restaurant', 'food']","Via Palermo, 6, 35142 Padova PD, Italy",4.5,94.0,"{'location': {'lat': 45.3954713, 'lng': 11.8650045}, 'viewport': {'northeast': {'lat': 45.3967456802915, 'lng': 11.86636573029151}, 'southwest': {'lat': 45.3940477197085, 'lng': 11.8636677697085}}}",,346 855 8198,1.0,True,True,True,False,,,True,,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2330'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '1830'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: 6:30\u2009–\u200911:30\u202fPM', 'Tuesday: Closed', 'Wednesday: 6:30\u2009–\u200911:30\u202fPM', 'Thursday: 6:00\u2009–\u200911:30\u202fPM', 'Friday: 6:00\u2009–\u200911:30\u202fPM', 'Saturday: 6:00\u2009–\u200911:30\u202fPM', 'Sunday: 6:00\u2009–\u200911:30\u202fPM']}"
ChIJQbuFTwDbfkcR2eYerdn2oaE,Baba Food,"['establishment', 'restaurant', 'food', 'point_of_interest']","Via Cernaia, 62A, 35142 Padova PD, Italy",4.9,110.0,"{'location': {'lat': 45.3997812, 'lng': 11.863517}, 'viewport': {'northeast': {'lat': 45.4011463302915, 'lng': 11.8649422302915}, 'southwest': {'lat': 45.3984483697085, 'lng': 11.8622442697085}}}",,049 221 2886,,True,True,,,True,True,,,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2330'}, 'open': {'day': 0, 'time': '1830'}}, {'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '1830'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '1830'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1830'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1830'}}], 'weekday_text': ['Monday: 6:30\u2009–\u200911:30\u202fPM', 'Tuesday: Closed', 'Wednesday: 6:30\u2009–\u200911:30\u202fPM', 'Thursday: 6:30\u2009–\u200911:30\u202fPM', 'Friday: 6:30\u2009–\u200911:30\u202fPM', 'Saturday: 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 6:30\u2009–\u200911:30\u202fPM']}"
ChIJG-8-1K3bfkcRFdVE65y4xEg,White Pony Pub & Shop,"['food', 'restaurant', 'establishment', 'bar', 'point_of_interest']","Corso Vittorio Emanuele II, 185, 35123 Padova PD, Italy",4.6,506.0,"{'location': {'lat': 45.394364, 'lng': 11.8724244}, 'viewport': {'northeast': {'lat': 45.3957250802915, 'lng': 11.8736958802915}, 'southwest': {'lat': 45.3930271197085, 'lng': 11.8709979197085}}}",https://www.instagram.com/whiteponypub?igsh=NzZ6NnNqdHl0cW9z,347 249 2689,2.0,True,True,True,,,,True,,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1730'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1730'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1730'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1730'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1730'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 5:30\u202fPM\u2009–\u20091:00\u202fAM', 'Wednesday: 5:30\u202fPM\u2009–\u20091:00\u202fAM', 'Thursday: 5:30\u202fPM\u2009–\u20091:00\u202fAM', 'Friday: 5:30\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 5:30\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 6:00\u202fPM\u2009–\u200912:00\u202fAM']}"
ChIJr_qzKKnbfkcRnt1_qzCdmeA,Sushi Su,"['point_of_interest', 'food', 'restaurant', 'establishment']","Via Giordano Bruno, 42, 35124 Padova PD, Italy",3.8,170.0,"{'location': {'lat': 45.3916216, 'lng': 11.8751203}, 'viewport': {'northeast': {'lat': 45.3930429302915, 'lng': 11.8764481802915}, 'southwest': {'lat': 45.3903449697085, 'lng': 11.8737502197085}}}",https://sushi-su.it/,049 880 9285,,True,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2330'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 2, 'time': '2330'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 6:00\u2009–\u200911:30\u202fPM', 'Wednesday: 6:00\u2009–\u200911:30\u202fPM', 'Thursday: 6:00\u2009–\u200911:30\u202fPM', 'Friday: 6:00\u2009–\u200911:30\u202fPM', 'Saturday: 6:00\u2009–\u200911:30\u202fPM', 'Sunday: 6:00\u2009–\u200911:30\u202fPM']}"
ChIJ9Su5KKnbfkcRLK1OYoB12c8,"Pizzeria ""Stecca""","['establishment', 'restaurant', 'point_of_interest', 'food']","Via Giordano Bruno, 42, 35124 Padova PD, Italy",4.1,737.0,"{'location': {'lat': 45.39163569999999, 'lng': 11.8750369}, 'viewport': {'northeast': {'lat': 45.3930445302915, 'lng': 11.8763684302915}, 'southwest': {'lat': 45.3903465697085, 'lng': 11.8736704697085}}}",,049 686463,2.0,,True,True,False,,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '0030'}, 'open': {'day': 0, 'time': '1900'}}, {'close': {'day': 3, 'time': '0030'}, 'open': {'day': 2, 'time': '1900'}}, {'close': {'day': 4, 'time': '0030'}, 'open': {'day': 3, 'time': '1900'}}, {'close': {'day': 5, 'time': '0030'}, 'open': {'day': 4, 'time': '1900'}}, {'close': {'day': 6, 'time': '0030'}, 'open': {'day': 5, 'time': '1900'}}, {'close': {'day': 0, 'time': '0030'}, 'open': {'day': 6, 'time': '1900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 7:00\u202fPM\u2009–\u200912:30\u202fAM', 'Wednesday: 7:00\u202fPM\u2009–\u200912:30\u202fAM', 'Thursday: 7:00\u202fPM\u2009–\u200912:30\u202fAM', 'Friday: 7:00\u202fPM\u2009–\u200912:30\u202fAM', 'Saturday: 7:00\u202fPM\u2009–\u200912:30\u202fAM', 'Sunday: 7:00\u202fPM\u2009–\u200912:30\u202fAM']}"
ChIJ3ewzZ67bfkcR4il3B6HgofU,UMAMI Ristorante Fusion - Sushi - Asporto e Consegna a Domicilio,"['restaurant', 'establishment', 'meal_takeaway', 'food', 'point_of_interest']","Corso Vittorio Emanuele II, 249, 35123 Padova PD, Italy",4.5,431.0,"{'location': {'lat': 45.3931389, 'lng': 11.8716765}, 'viewport': {'northeast': {'lat': 45.3945188302915, 'lng': 11.8729573802915}, 'southwest': {'lat': 45.3918208697085, 'lng': 11.8702594197085}}}",https://www.umamifusion.it/,049 202 2401,2.0,True,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1900'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1900'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1900'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1900'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1900'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM']}"
ChIJF1vvva7bfkcRpJfv1BpvP90,Principe d'Altamura,"['food', 'restaurant', 'establishment', 'point_of_interest']","Via Giovanni Malaman, 7, 35123 Padova PD, Italy",4.5,381.0,"{'location': {'lat': 45.3929521, 'lng': 11.87392}, 'viewport': {'northeast': {'lat': 45.39427708029149, 'lng': 11.8752195302915}, 'southwest': {'lat': 45.3915791197085, 'lng': 11.8725215697085}}}",https://www.principedaltamura.it/,049 684854,2.0,False,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1900'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1900'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1900'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1900'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM']}"
ChIJ12KrySbbfkcRfX6WlO1ZzTU,Ristorante Azuma,"['meal_takeaway', 'meal_delivery', 'food', 'point_of_interest', 'establishment', 'restaurant']","Via Andrea Costa, 12, 35124 Padova PD, Italy",4.4,351.0,"{'location': {'lat': 45.3906656, 'lng': 11.8711152}, 'viewport': {'northeast': {'lat': 45.3920207802915, 'lng': 11.8725505302915}, 'southwest': {'lat': 45.3893228197085, 'lng': 11.8698525697085}}}",https://ristoranteazuma.it/ristorante-padova/,347 644 6202,2.0,True,True,True,,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1830'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1830'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1830'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1830'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1830'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM']}"
ChIJnyAJGK_bfkcRhcgf7Gzr3h8,Buonafortuna,"['establishment', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food']","Via Giordano Bruno, 12, 35124 Padova PD, Italy",4.2,166.0,"{'location': {'lat': 45.3911159, 'lng': 11.8726068}, 'viewport': {'northeast': {'lat': 45.39253018029149, 'lng': 11.8739195302915}, 'southwest': {'lat': 45.3898322197085, 'lng': 11.8712215697085}}}",http://www.buonafortuna-padova.it/,049 880 4255,1.0,True,,True,False,True,True,True,,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1730'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1730'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1730'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1730'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1730'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1730'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM']}"
ChIJS8Zwza3bfkcRMGOy4MADlu8,Eurasia Padova,"['restaurant', 'establishment', 'point_of_interest', 'food']","Corso Vittorio Emanuele II, 167, 35123 Padova PD, Italy",4.6,25.0,"{'location': {'lat': 45.3948052, 'lng': 11.8726444}, 'viewport': {'northeast': {'lat': 45.3961709802915, 'lng': 11.8739396302915}, 'southwest': {'lat': 45.3934730197085, 'lng': 11.8712416697085}}}",,049 880 3633,,,True,,True,True,,True,True,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']}"
ChIJHdait-HbfkcRrBjT4Evyw1Y,Anna e Rido Padova,"['point_of_interest', 'restaurant', 'food', 'establishment']","Via Andrea Costa, 18/a, 35124 Padova PD, Italy",4.5,30.0,"{'location': {'lat': 45.3902308, 'lng': 11.8706773}, 'viewport': {'northeast': {'lat': 45.3915409802915, 'lng': 11.8721027302915}, 'southwest': {'lat': 45.3888430197085, 'lng': 11.8694047697085}}}",https://annapadova.it/,049 232 7317,,False,True,True,,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 6:00\u202fPM\u2009–\u20092:00\u202fAM']}"
ChIJk42wEgDbfkcR0Ke1V7vvX7U,Antonio Ferrari,"['point_of_interest', 'establishment', 'food', 'restaurant']","Via Andrea Costa, 18/a, 35124 Padova PD, Italy",,,"{'location': {'lat': 45.3902308, 'lng': 11.8706773}, 'viewport': {'northeast': {'lat': 45.3915409802915, 'lng': 11.8721027302915}, 'southwest': {'lat': 45.3888430197085, 'lng': 11.8694047697085}}}",,,,,True,,,,,,,
ChIJOW-iy63bfkcRr1r5wt8SilI,Pizza Express Taxi,"['point_of_interest', 'restaurant', 'food', 'establishment']","Corso Vittorio Emanuele II, 122, 35123 Padova PD, Italy",,,"{'location': {'lat': 45.3951035, 'lng': 11.8725697}, 'viewport': {'northeast': {'lat': 45.3964335302915, 'lng': 11.8739750802915}, 'southwest': {'lat': 45.3937355697085, 'lng': 11.8712771197085}}}",,,,,True,,,,,,,
ChIJzYQOgK_bfkcRR5S0Ca3rbME,Caffe' Santa Cruz,"['establishment', 'restaurant', 'cafe', 'food', 'bar', 'point_of_interest', 'store']","Via Andrea Costa, 55, 35124 Padova PD, Italy",4.3,23.0,"{'location': {'lat': 45.3895718, 'lng': 11.870461}, 'viewport': {'northeast': {'lat': 45.3909374802915, 'lng': 11.8717706802915}, 'southwest': {'lat': 45.3882395197085, 'lng': 11.8690727197085}}}",,049 295 0444,,True,True,True,True,True,True,True,True,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200911:00\u202fPM']}"
ChIJ6_9by6vbfkcRzkJUCb45AWc,Bastioni Paradiso,"['restaurant', 'establishment', 'food', 'point_of_interest']","Via Marghera, 35123 Padova PD, Italy",3.9,69.0,"{'location': {'lat': 45.3933658, 'lng': 11.8758939}, 'viewport': {'northeast': {'lat': 45.3947277802915, 'lng': 11.8772378302915}, 'southwest': {'lat': 45.3920298197085, 'lng': 11.8745398697085}}}",,,,,True,,,,,,,
ChIJm_W6Zq7bfkcRzjc6YGVC4P8,All'Appiani,"['restaurant', 'point_of_interest', 'establishment', 'food']","Corso Vittorio Emanuele II, 93, 35123 Padova PD, Italy",4.1,252.0,"{'location': {'lat': 45.39625789999999, 'lng': 11.8736486}, 'viewport': {'northeast': {'lat': 45.3976303302915, 'lng': 11.8749215302915}, 'southwest': {'lat': 45.3949323697085, 'lng': 11.8722235697085}}}",,049 880 2598,1.0,False,True,True,,True,False,True,True,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: 12:00\u2009–\u20092:30\u202fPM', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM', 'Sunday: Closed']}"
ChIJK_DecqXbfkcRJK5wNvnsH5I,Bar Asso Padova,"['establishment', 'food', 'point_of_interest', 'restaurant']","Viale Felice Cavallotti, 29A, 35124 Padova PD, Italy",4.5,11.0,"{'location': {'lat': 45.3885375, 'lng': 11.8694814}, 'viewport': {'northeast': {'lat': 45.3898711302915, 'lng': 11.8708439302915}, 'southwest': {'lat': 45.3871731697085, 'lng': 11.8681459697085}}}",,392 600 0168,,,,,,,,True,,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0600'}}], 'weekday_text': ['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: Closed']}"
